,id,fish id,grams
1124,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121540.jpg,549,63599
1125,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104930.jpg,231,97128
1126,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104919.jpg,230,1620
1127,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115800.jpg,475,79768
1128,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132501.jpg,809,11342
1129,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130316.jpg,721,1
1130,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121233.jpg,533,128454
1131,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133151.jpg,,39749
1132,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133145.jpg,835,36579
1133,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103938.jpg,194,64447
1134,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100216.jpg,68,70545
1135,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104058.jpg,198,2
1136,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105346.jpg,248,00196
1137,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115155.jpg,455,49699
1138,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101646.jpg,4112,93538
1139,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111441.jpg,324,26363
1140,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120844.jpg,522,73724
1141,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120449.jpg,503,6080
1142,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131544.jpg,771,24538
1143,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121031.jpg,530,609
1144,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102830.jpg,153,24572
1145,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122538.jpg,592,62084
1146,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121025.jpg,,59646
1147,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111858.jpg,342,25380
1148,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131550.jpg,771,24348
1149,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100955.jpg,93,1400
1150,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124808.jpg,660,10
1151,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102617.jpg,144,51612
1152,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111119.jpg,309,
1153,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115419.jpg,465,5545
1154,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130841.jpg,747,
1155,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095557.jpg,47,75309
1156,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103521.jpg,185,5829
1157,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132111.jpg,790,12612
1158,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131418.jpg,771,2427
1159,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100835.jpg,89,9857
1160,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131356.jpg,771,
1161,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094932.jpg,27,406463
1162,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102950.jpg,160,038544
1163,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133233.jpg,839,22293
1164,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105018.jpg,235,58563
1165,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121810.jpg,558,132699
1166,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132844.jpg,821,07446
1167,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113652.jpg,405,5558
1168,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103455.jpg,183,57502
1169,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114129.jpg,422,
1170,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113646.jpg,404,59622
1171,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105024.jpg,235,58560
1172,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101915.jpg,119,1423
1173,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133031.jpg,831,4017
1174,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105232.jpg,243,779272
1175,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111535.jpg,328,68509
1176,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115035.jpg,449,73880
1177,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105226.jpg,243,77922
1178,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113444.jpg,397,044944
1179,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103657.jpg,190,67600
1180,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103641.jpg,189,94976
1181,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095623.jpg,48,044914
1182,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120932.jpg,526,29345
1183,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101718.jpg,114,65936
1184,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102211.jpg,130,15202
1185,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123234.jpg,606,858
1186,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104853.jpg,228,6
1187,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123552.jpg,,231
1188,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125137.jpg,674,6
1189,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122658.jpg,598,70064
1190,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120729.jpg,515,374
1191,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104847.jpg,228,
1192,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125651.jpg,694,4
1193,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123208.jpg,605,6388
1194,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113136.jpg,387,51559
1195,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111721.jpg,336,58130
1196,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101526.jpg,108,51854
1197,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101240.jpg,,100
1198,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131340.jpg,7701,7
1199,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123744.jpg,620,9269
1200,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122314.jpg,582,61358
1201,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130710.jpg,739,
1202,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095541.jpg,46,5184
1203,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103537.jpg,186,24232
1204,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132932.jpg,826,1212
1205,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113724.jpg,407,30265
1206,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113042.jpg,384,55394
1207,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111655.jpg,334,7672
1208,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132926.jpg,825,196
1209,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101334.jpg,101,77200
1210,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113718.jpg,407,130268
1211,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100002.jpg,60,16944
1212,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094105.jpg,3,97732
1213,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114711.jpg,442,044944
1214,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102601.jpg,143,58414
1215,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123624.jpg,61,
1216,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131220.jpg,764,8
1217,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122506.jpg,590,5966
1218,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124611.jpg,652,01
1219,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111457.jpg,325,77932
1220,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113526.jpg,400,65374
1221,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114249.jpg,,9
1222,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101136.jpg,97,47833
1223,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094449.jpg,13,04944
1224,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113532.jpg,400,6536
1225,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095031.jpg,29,9
1226,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100200.jpg,67,10404
1227,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094313.jpg,,875
1228,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123432.jpg,610,43819
1229,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125043.jpg,670,94
1230,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123354.jpg,609,9
1231,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115816.jpg,476,9675
1232,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132517.jpg,810,135
1233,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120113.jpg,491,77744
1234,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125718.jpg,692,5
1235,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121556.jpg,551,85732
1236,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123427.jpg,610,4348
1237,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131023.jpg,755,9
1238,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110006.jpg,274,52012
1239,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112605.jpg,367,39299
1240,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115624.jpg,470,7802
1241,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115630.jpg,470,78023
1242,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131209.jpg,763,
1243,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124638.jpg,654,
1244,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125240.jpg,678,82819
1245,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125532.jpg,688,988
1246,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121754.jpg,557,1591
1247,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112413.jpg,357,65
1248,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112407.jpg,356,13604
1249,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120516.jpg,505,75068
1250,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130705.jpg,739,
1251,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125334.jpg,680,0
1252,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124758.jpg,660,414
1253,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123037.jpg,601,6946
1254,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104311.jpg,206,9067
1255,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103318.jpg,175,3
1256,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100611.jpg,81,15225
1257,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111052.jpg,307,55442
1258,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095420.jpg,41,1238
1259,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102748.jpg,150,50339
1260,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103324.jpg,175,3
1261,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095805.jpg,52,68237
1262,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124200.jpg,634,04
1263,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124228.jpg,636,0333
1264,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123547.jpg,613,
1265,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121436.jpg,543,8403
1266,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110614.jpg,290,
1267,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100413.jpg,75,79568
1268,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131816.jpg,776,7973
1269,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114300.jpg,425,1916
1270,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115750.jpg,474,8
1271,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103126.jpg,167,893679
1272,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115744.jpg,474,03
1273,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120927.jpg,525,93203
1274,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122856.jpg,600,77
1275,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094215.jpg,,17528
1276,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110115.jpg,278,6222
1277,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114415.jpg,429,53682
1278,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125838.jpg,700,44010
1279,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111545.jpg,329,55439
1280,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111223.jpg,314,83238
1281,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115051.jpg,450,5704
1282,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105242.jpg,244,88
1283,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111551.jpg,329,55448
1284,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115904.jpg,480,876279
1285,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130206.jpg,715,0
1286,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131656.jpg,774,13846
1287,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132439.jpg,807,
1288,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103828.jpg,193,501
1289,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123520.jpg,612,1
1290,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104410.jpg,210,377
1291,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124918.jpg,665,00340
1292,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111009.jpg,305,52375
1293,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112528.jpg,364,96469
1294,FishDiseaseZHAW/OverUnderWeight/.ipynb_checkpoints,,
1295,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130951.jpg,753,03930
1296,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130945.jpg,752,4000
1297,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100138.jpg,66,125706
1298,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120217.jpg,497,46888
1299,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100851.jpg,90,49644
1300,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132149.jpg,793,165980
1301,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121914.jpg,563,1995
1302,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123859.jpg,625,404
1303,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130825.jpg,746,324
1304,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111633.jpg,332,644679
1305,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095255.jpg,36,12847
1306,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113756.jpg,410,68385
1307,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131508.jpg,771,24202
1308,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132029.jpg,786,940
1309,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123130.jpg,,64226
1310,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123656.jpg,617,81
1311,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121041.jpg,530,606
1312,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094407.jpg,12,90568
1313,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111431.jpg,323,55686
1314,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105336.jpg,247,14295
1315,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111343.jpg,320,30656
1316,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111425.jpg,323,55654
1317,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125958.jpg,705,194
1318,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101811.jpg,117,0119
1319,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130414.jpg,727,212
1320,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121519.jpg,547,65417
1321,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133135.jpg,835,265470
1322,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112845.jpg,376,16866
1323,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103948.jpg,194,6442
1324,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131044.jpg,757,49060
1325,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131050.jpg,757,49400
1326,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132559.jpg,814,630
1327,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121524.jpg,548,64060
1328,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123333.jpg,608,951
1329,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122039.jpg,570,14535
1330,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121530.jpg,548,64038
1331,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131723.jpg,775,19679
1332,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101838.jpg,118,87747
1333,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103746.jpg,193,59049
1334,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105451.jpg,252,
1335,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105445.jpg,252,06
1336,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115656.jpg,471,129326
1337,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122944.jpg,600,
1338,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094412.jpg,12,89416
1339,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115118.jpg,452,5458
1340,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102316.jpg,133,76322
1341,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100501.jpg,77,97397
1342,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102841.jpg,154,56886
1343,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122549.jpg,593,79524
1344,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113958.jpg,417,5
1345,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131247.jpg,765,40446
1346,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121732.jpg,556,16600
1347,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114951.jpg,447,85696
1348,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123125.jpg,603,63636
1349,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130617.jpg,735,896
1350,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111815.jpg,339,33092
1351,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115440.jpg,466,143945
1352,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111140.jpg,310,42595
1353,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103236.jpg,,06
1354,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124851.jpg,663,5
1355,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114004.jpg,417,044911
1356,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094604.jpg,17,847
1357,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110510.jpg,286,29254
1358,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113838.jpg,412,595
1359,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102935.jpg,159,1355
1360,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123723.jpg,619,93
1361,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122429.jpg,587,7960
1362,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120558.jpg,508,4378
1363,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114825.jpg,446,35998
1364,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121108.jpg,532,42584
1365,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115534.jpg,469,75894
1366,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103356.jpg,178,787
1367,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104405.jpg,,75428
1368,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112501.jpg,361,66476
1369,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101958.jpg,122,7498
1370,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110855.jpg,300,785
1371,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121322.jpg,537,75065
1372,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120014.jpg,486,45476
1373,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122824.jpg,600,70
1374,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131858.jpg,779,13720
1375,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122818.jpg,600,103734
1376,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104607.jpg,219,99682
1377,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110100.jpg,277,131676
1378,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095108.jpg,31,2254
1379,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115734.jpg,473,0878
1380,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114358.jpg,428,74481
1381,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115046.jpg,450,57019
1382,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105533.jpg,255,52992
1383,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103142.jpg,168,12534
1384,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101755.jpg,116,459
1385,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120943.jpg,527,
1386,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103817.jpg,193,504
1387,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130211.jpg,715,
1388,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122615.jpg,595,468
1389,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124502.jpg,646,
1390,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123245.jpg,607,
1391,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121452.jpg,545,
1392,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131127.jpg,760,447
1393,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133042.jpg,832,40
1394,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112517.jpg,363,6444
1395,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111036.jpg,306,16870
1396,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095322.jpg,37,77945
1397,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114628.jpg,439,72793
1398,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103340.jpg,177,75429
1399,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094028.jpg,2,62369
